is_rumor,thread,in_reply_tweet,event,text,tweet_id,is_source_tweet,in_reply_user,user_id,hashtags_count,retweet_count,favorite_count,mentions_count,user.tweets_count,user.verified,user.followers_count,user.friends_count,hasperiod,number_punct,negativewordcount,positivewordcount,sentimentscore
1,524957517294886912,5.249575172948869e+17,ottawashooting,“@PrisonPlanet: Gunman on loose in downtown Ottawa. Canadian citizens disarmed by their government. Target rich environment #OttawaShooting”,524958844133199872,0,18643437.0,235887538,1,1,0,1,13186,0,18231,10568,2,4,0,0,0.14903846153846154
1,524957517294886912,5.249575172948869e+17,ottawashooting,@PrisonPlanet @billybatts6670 9.9 million squared miles of GUN SAFE ZONE.,524959094067957760,0,18643437.0,2496329197,0,1,1,2,2458,0,272,297,2,8,0,0,0.5
1,524957517294886912,5.249575172948869e+17,ottawashooting,@PrisonPlanet Stay classy.,524959187512860672,0,18643437.0,15777611,0,0,0,1,71108,0,3812,2656,1,1,0,0,0.1
1,524957517294886912,5.249575172948869e+17,ottawashooting,@PrisonPlanet We have more guns per capita than our neighbours down south #Canada #FromMyColdDeadHands,524959306467524608,0,18643437.0,131613136,2,0,0,1,938,0,41,249,0,2,1,0,0.17222222222222222
1,524957517294886912,5.249575172948869e+17,ottawashooting,@PrisonPlanet don't talk shite you bloody idiot.,524959752225587202,0,18643437.0,311460807,0,0,0,1,779,0,91,785,1,2,0,0,-0.8
1,524957517294886912,5.249575172948869e+17,ottawashooting,"@PrisonPlanet ""Target rich environment"". Sounds like you're planning something.",524960344620269568,0,18643437.0,40643223,0,0,0,1,17,0,49,9,2,5,0,1,0.375
1,524957517294886912,5.249575172948869e+17,ottawashooting,@PrisonPlanet fuck you.,524960583125590019,0,18643437.0,260734204,0,0,0,1,1474,0,148,397,1,1,0,0,-0.4
1,524957517294886912,5.249575172948869e+17,ottawashooting,"@PrisonPlanet @Mangan150 Oops, time to crack down on deer hunters. lol",524960715191644160,0,18643437.0,2401987555,0,0,1,2,900,0,122,194,1,5,1,0,0.32222222222222224
1,524957517294886912,5.249575172948869e+17,ottawashooting,"@PrisonPlanet Barely an hour for you lot to politicize this shit, eh? Anything for money, I suppose.",524963793458434048,0,18643437.0,155602260,0,0,0,1,5500,0,130,289,1,4,0,0,-0.07500000000000001
1,524957517294886912,5.249575172948869e+17,ottawashooting,"@PrisonPlanet @isapatriot 
#GunFreeCountry 
♪  Whatcha gonna do when they come for you?  ♫",524965447154675712,0,18643437.0,950435708,1,0,1,2,19369,0,987,183,0,2,0,0,0.0
1,524957517294886912,5.249575172948869e+17,ottawashooting,@PrisonPlanet @mettawordlife83 You are an idiot! You REALLY want Canada to become psycho gun nut 30K a year killed America? You're deluded.,524966726791098368,0,18643437.0,2793276151,0,0,0,2,2279,0,92,190,1,8,0,0,-0.3333333333333333
1,524957517294886912,5.249575172948869e+17,ottawashooting,@PrisonPlanet Hundreds of armed cops on the scene dozens of armed rcmp on hill. Not having guns was not the prob today.,524966737432039424,0,18643437.0,24639297,0,0,0,1,24817,0,516,650,2,2,0,0,0.0
1,524957517294886912,5.249575172948869e+17,ottawashooting,@PrisonPlanet If you pulled out your gun on Sparks Street today you would have been dead.,524966911277551616,0,18643437.0,24639297,0,0,0,1,24817,0,516,650,1,1,0,0,-0.2
1,524957517294886912,5.249588441331999e+17,ottawashooting,@PatrickHenry999 @PrisonPlanet You are an idiot! You REALLY want Canada to become psycho gun nut 30K a year killed America? You're deluded.,524967026914516992,0,235887538.0,2793276151,0,0,0,2,2279,0,92,190,1,9,0,0,-0.3333333333333333
1,524957517294886912,5.249575172948869e+17,ottawashooting,@PrisonPlanet @Atheist_Eh @DuncanWeston @AtheistEngineer this is why I will never relinquish my rights to bear arms,524967098687430656,0,18643437.0,1735381548,0,0,0,4,7893,0,136,371,0,1,0,0,0.0
1,524957517294886912,5.249575172948869e+17,ottawashooting,This moron is an alex jones slim ball---&gt; @PrisonPlanet @mettawordlife83,524967334432501762,0,18643437.0,2793276151,0,0,0,2,2280,0,92,190,0,7,0,0,-0.8
1,524957566502445056,,ottawashooting,Reports of a shooting at Rideau Centre have misstated the shooting location.,524957566502445056,1,,1900801694,0,109,14,0,1373,0,1527,184,1,1,0,0,0.0
1,524957566502445056,5.2495756650244506e+17,ottawashooting,NO shooting @RideauCentre. #ottawa,524957813416947713,0,1900801694.0,193745675,1,1,0,1,77609,0,5437,2653,1,2,0,0,0.0
1,524957566502445056,5.2495756650244506e+17,ottawashooting,@RideauCentre they are saying it was outside the mall? Is this not accurate?,524957936645582848,0,1900801694.0,61121892,0,0,0,1,5121,0,350,623,0,2,0,0,-0.10000000000000002
1,524957566502445056,5.2495756650244506e+17,ottawashooting,@RideauCentre You should let @OttawaPolice make the statements. #crisiscomms,524958103176232961,0,1900801694.0,83889962,1,0,0,2,2856,0,666,1242,1,2,0,0,0.0
1,524957566502445056,5.2495756650244506e+17,ottawashooting,“@RideauCentre: Reports of a shooting at Rideau Centre have misstated the shooting location.”,524958734083457024,0,1900801694.0,272398543,0,15,3,1,10600,0,1051,1316,1,2,0,0,0.0
1,524957566502445056,5.2495756650244506e+17,ottawashooting,@RideauCentre so....,524959270891421697,0,1900801694.0,30551883,0,0,0,1,13347,0,400,89,4,4,0,0,0.0
1,524957566502445056,5.2495756650244506e+17,ottawashooting,“@RideauCentre: Reports of a shooting at Rideau Centre have misstated the shooting location.”,524960299942965248,0,1900801694.0,55094012,0,1,0,1,2666,0,190,160,1,2,0,0,0.0
1,524957566502445056,5.2495756650244506e+17,ottawashooting,@RideauCentre @CBCTheNational guys i know this is a tragedy but please keep shopping at our mall please,524962669183664129,0,1900801694.0,19866144,0,0,0,2,253,0,42,271,0,0,0,0,0.0
1,524957566502445056,5.2495756650244506e+17,ottawashooting,“@RideauCentre: Reports of a shooting at Rideau Centre have misstated the shooting location.” Scary stuff,524962937782669312,0,1900801694.0,170508483,0,0,0,1,5483,0,6703,1293,1,2,0,0,-0.5
1,524957647653863424,,ottawashooting,"Harper to make statement today after gunman shot dead in #Parliament. PM safe, not on Parliament Hill, being briefed by security officials.",524957647653863424,1,,19038934,1,216,55,0,25591,1,365857,264,2,5,0,0,0.15
1,524957647653863424,5.249576476538634e+17,ottawashooting,@CBCAlerts God bless you all.,524957921533501441,0,19038934.0,870287911,0,0,0,1,17672,0,978,1085,1,1,0,0,0.0
1,524957647653863424,5.249576476538634e+17,ottawashooting,@CBCAlerts did they know about these guys too?,524958674876649473,0,19038934.0,23820383,0,0,2,1,786,0,72,263,0,1,0,0,0.0
1,524957647653863424,5.249576476538634e+17,ottawashooting,@CBCAlerts @NBCNews how sad that NBC is providing more detailed information on this than CBC.,524959177593331712,0,19038934.0,798115730,0,0,1,2,141,0,12,43,1,1,1,0,0.13333333333333333
1,524957647653863424,5.249576476538634e+17,ottawashooting,"@CBCAlerts Some security, pathetic. Should stop spending $B on spying on everyone &amp; start looking at what's under their nose.",524965196641869824,0,19038934.0,500812163,0,0,0,1,2037,0,13,45,2,7,0,0,-1.0
1,524957647653863424,5.249576476538634e+17,ottawashooting,Wik kaqua yaqua. Ikta kata ukuk ilahi. “MT @CBCAlerts: Harper to make statement gunman shot dead in #Parliament. ”,525061487035822082,0,19038934.0,238588579,1,0,0,1,1503,0,43,68,3,5,0,0,-0.2
1,524957752138149888,,ottawashooting,"NORAD increases number of planes on higher alert status ready to respond if necessary, official says. http://t.co/qsAnGNqBEw #OttawaShooting",524957752138149888,1,,2097571,1,159,39,0,72521,1,2735433,373,2,8,0,0,0.15
1,524957752138149888,5.249577521381499e+17,ottawashooting,@cnni Ukraine is Europe http://t.co/62lkdQKyxf,524957994237591552,0,2097571.0,495026442,0,0,0,1,8271,0,1131,1946,1,7,0,0,0.0
1,524957752138149888,5.249577521381499e+17,ottawashooting,@cnni http://t.co/jxb1ebO7a2,524958174387118080,0,2097571.0,495026442,0,0,0,1,8271,0,1131,1946,1,8,0,0,0.0
1,524957752138149888,5.249577521381499e+17,ottawashooting,@cnni A person who commits a violent extremist act has no ties in violent extremism? See the problem there. @CNNAshleigh,524958236798365697,0,2097571.0,2806168694,0,0,0,2,5843,0,51,222,1,2,0,0,-0.8
1,524957752138149888,5.249582367983657e+17,ottawashooting,"@cnni @CNNAshleigh There are many ""types"" of extremists. Violence is what makes them ""extreme.""",524959246048571392,0,2806168694.0,2806168694,0,0,0,2,5843,0,51,222,2,6,0,0,0.1875
1,524957752138149888,5.249577521381499e+17,ottawashooting,@cnni @CNN what's going on? Is it all planes in US AND CANADA?,524959307851661312,0,2097571.0,830239452,0,0,0,2,1577,0,32,220,0,3,0,0,0.0
1,524957752138149888,5.249577521381499e+17,ottawashooting,"オタワ銃撃事件を受け、NORADが航空機の警戒レベルアップを準備。@cnni NORAD increases number of planes on higher alert status ready to respond if necessary,",524959374494543872,0,2097571.0,123628014,0,1,0,1,11102,0,1931,94,0,1,0,0,0.15
1,524957752138149888,5.249577521381499e+17,ottawashooting,"@cnni  least I was able  to text my hubby   ""Be Safe""  &amp; theres been a possible Terrorist attack @ Canadas Parliament  Prayer to All",524960363125551104,0,2097571.0,105169556,0,0,0,1,4349,0,195,1486,0,4,0,0,0.175
1,524957752138149888,5.249577521381499e+17,ottawashooting,@cnni @joshrogin NORAD higher alert is a bit excessive,524961678094770177,0,2097571.0,195036383,0,0,0,2,10477,0,86,415,0,0,0,0,0.0
1,524957752138149888,5.249616780947702e+17,ottawashooting,@journeyheart better than nothing.,524962486576218113,0,195036383.0,830239452,0,0,0,1,1577,0,32,220,1,1,0,0,0.5
1,524957752138149888,5.249577521381499e+17,ottawashooting,@cnni,524963166821048320,0,2097571.0,1726410222,0,0,0,1,24,0,6,42,0,0,0,0,0.0
1,524957752138149888,5.249624865762181e+17,ottawashooting,@matt_nett 2 shooters &amp; no SU 24 can can fly the distance from Syria (IS says they have 3 of them but no pilots yet ) NORAD useless for this,524964325606572032,0,830239452.0,195036383,0,0,0,1,10477,0,86,415,0,9,0,0,0.15000000000000002
1,524957752138149888,5.24964325606572e+17,ottawashooting,"@journeyheart kidding me?  If it wasn't for NORAD, us and Canada could have been invaded by Russia or even China. NORAD is more important..",524965195144519680,0,195036383.0,830239452,0,0,1,1,1577,0,32,220,3,6,0,0,0.45
1,524957752138149888,5.24964325606572e+17,ottawashooting,@journeyheart than Homeland security.,524965229621678080,0,195036383.0,830239452,0,0,0,1,1577,0,32,220,1,1,0,0,0.0
1,524957752138149888,5.249652296216781e+17,ottawashooting,@matt_nett lol we're talkin about 2 jihadists here as for ur assesment of an invasion by China &amp; Russia ur dreaming or having nightmares,524965924554964992,0,830239452.0,195036383,0,0,0,1,10477,0,86,415,0,5,0,0,0.8
1,524957752138149888,5.249652296216781e+17,ottawashooting,@matt_nett Been following information for 40 yrs &amp; believe me there was never any intent by China ever to invade Canada,524966233977159681,0,830239452.0,195036383,0,0,0,1,10477,0,86,415,0,5,0,0,0.0
1,524957752138149888,5.249652296216781e+17,ottawashooting,@matt_nett Cdn pilots have been taking pictures of Russian pilots &amp; vice versa up north smiling at each others ever since the 60s,524966547094503425,0,830239452.0,195036383,0,0,0,1,10477,0,86,415,0,5,0,0,0.0
1,524957752138149888,5.249652296216781e+17,ottawashooting,@matt_nett But Russia never thout about invading Canada or the US,524966675054358529,0,830239452.0,195036383,0,0,0,1,10477,0,86,415,0,1,0,0,0.0
1,524957752138149888,5.24965924554965e+17,ottawashooting,@journeyheart it's a threat honestly. But china wouldn't do it. Too much of economic relations with us. And Russia would first.,524966771284262912,0,195036383.0,830239452,0,0,0,1,1577,0,32,220,4,6,0,0,0.35000000000000003
1,524957752138149888,5.249665470945034e+17,ottawashooting,@journeyheart I know. But Russia is the main threat of aviation attack. And they would attack Alaska first. But Canada's jets would kill em,524967092509241344,0,195036383.0,830239452,0,0,0,1,1577,0,32,220,3,4,0,0,0.20833333333333331
1,524957752138149888,5.249667712842629e+17,ottawashooting,@matt_nett No Russia not a threat of invasion Russia DOD is $88 Billions US DOD is $600 Billions Total security in US is over $900 Billions,524967203570204674,0,830239452.0,195036383,0,0,0,1,10543,0,86,418,0,12,0,0,0.0
1,524957752138149888,5.249666750543585e+17,ottawashooting,@journeyheart True. The would nuke us first. And I am 99% sure they have.,524967531237617664,0,195036383.0,830239452,0,0,0,1,1585,0,32,221,3,6,0,1,0.3666666666666667
1,524957752138149888,5.2496709250924134e+17,ottawashooting,@matt_nett In a hypothetical attack planes would'nt come our way ICBM with MERV would fly over aiming at Tactical military &amp; political targe,524967558886477824,0,830239452.0,195036383,0,0,0,1,10543,0,86,418,0,4,0,0,0.23333333333333336
1,524957752138149888,5.2496753123761766e+17,ottawashooting,@matt_nett 99% surte they have WHAT??,524967715967352832,0,830239452.0,195036383,0,0,0,1,10543,0,86,418,0,6,0,0,0.0
1,524957752138149888,5.249672035702047e+17,ottawashooting,@journeyheart Our satellites would see them coming first. And we have state of art military the to see them first.,524967865808879616,0,195036383.0,830239452,0,0,0,1,1585,0,32,221,2,2,0,0,0.13333333333333333
1,524957752138149888,5.2496753123761766e+17,ottawashooting,@matt_nett Anecdoticaley the US HAVE dropped a nuke once in the St-Lawrence river accidentaly,524967957521518592,0,830239452.0,195036383,0,0,0,1,10543,0,86,418,0,2,0,0,0.0
1,524957752138149888,5.249677159673528e+17,ottawashooting,@journeyheart though about invading America and probably Canada.,524968001867894784,0,195036383.0,830239452,0,0,0,1,1585,0,32,221,1,1,0,0,0.0
1,524957752138149888,5.249679575215186e+17,ottawashooting,@journeyheart yeah. I know.,524968090615152640,0,195036383.0,830239452,0,0,0,1,1585,0,32,221,2,2,0,0,0.0
1,524957752138149888,5.249679575215186e+17,ottawashooting,@journeyheart and I don't mean to argue. I am just wondering why NORAD would be on very high alert.,524968357637160961,0,195036383.0,830239452,0,0,0,1,1585,0,32,221,2,3,0,0,-0.05224999999999999
1,524957752138149888,5.249678658088796e+17,ottawashooting,@matt_nett Humm From the Oural to Washington ICBM would take approximately 40 minutes &amp; time to take it down would last maybe 7-8 minutes,524968370350096384,0,830239452.0,195036383,0,0,0,1,10543,0,86,418,0,8,1,0,-0.1851851851851852
1,524957752138149888,5.249678658088796e+17,ottawashooting,@matt_nett Only at reentry could the ICBM or SLBM possibly be taken down &amp; that would happen overland !!!,524968642694615040,0,830239452.0,195036383,0,0,0,1,10543,0,86,418,0,6,1,0,-0.10127314814814815
1,524957752138149888,5.2496835763716096e+17,ottawashooting,@matt_nett Just a n automaticly triggered under security agreements of mutual protection at given level of alert,524968950300688385,0,830239452.0,195036383,0,0,0,1,10543,0,86,418,0,1,0,0,0.0
1,524957752138149888,5.249683703500964e+17,ottawashooting,@journeyheart yeah true. But Russia could have a sub with WMDs on it not far off east coast.,524969025596837889,0,195036383.0,830239452,0,0,0,1,1585,0,32,221,2,2,0,1,0.15
1,524957752138149888,5.2496864269461504e+17,ottawashooting,@journeyheart Russians have outdated shit. They could launch 20 ICBMs at us and we can shoot em down.,524969249442643968,0,195036383.0,830239452,0,0,0,1,1585,0,32,221,2,4,1,0,-0.2518518518518519
1,524957752138149888,5.249689503006884e+17,ottawashooting,@journeyheart oh. I thought they found out aircraft was being used.,524969396880826369,0,195036383.0,830239452,0,0,0,1,1585,0,32,221,2,2,0,0,0.0
1,524957752138149888,5.2496835763716096e+17,ottawashooting,@matt_nett s'what i meant by SLBM &amp; that would be much faster But no one wants to trigger an Holocaust of world proportion in US or Russia,524969491491721216,0,830239452.0,195036383,0,0,0,1,10543,0,86,418,0,4,0,0,0.2
1,524957752138149888,5.249693968808264e+17,ottawashooting,@matt_nett No nothing like that,524969684089991168,0,830239452.0,195036383,0,0,0,1,10543,0,86,418,0,1,0,1,0.0
1,524957752138149888,5.24969249442644e+17,ottawashooting,@matt_nett Nuclear programs both in US &amp; Russia are planned to be modernised US will spend $355 Billion next decade $1Trillion over 30 yrs,524970076970426368,0,830239452.0,195036383,0,0,0,1,10543,0,86,418,0,11,0,0,0.0
1,524958128392376320,,ottawashooting,"Ottawa police confirm that there were multiple suspects in the shooting, saying there were ""possibly 3"" shooters. http://t.co/In9OgOxYXM",524958128392376320,1,,3108351,0,167,27,0,96298,1,5196114,953,2,11,0,0,0.0
1,524958128392376320,5.249581283923763e+17,ottawashooting,@WSJ オタワ警察は3人の容疑者をおそらくですが確認しているのでしょうか？銃撃後の様子を写した写真ですね,524958600964239360,0,3108351.0,2842658438,0,0,0,1,1172,0,76,122,0,1,0,0,0.0
1,524958128392376320,5.249581283923763e+17,ottawashooting,"@WSJ Killers go berserk when cornered.  Henceforth, no lapses in security should be there.",524959028061798401,0,3108351.0,2513043992,0,1,1,1,1822,0,9,124,2,3,0,0,0.0
1,524958128392376320,5.249581283923763e+17,ottawashooting,@WSJ @macdonaldajm terrorists in ottawa,524959070407503873,0,3108351.0,2863535713,0,1,1,2,25,0,61,331,0,0,0,0,0.0
1,524958128392376320,5.249590704075039e+17,ottawashooting,"@45_nabeel hahaha, you said far more than you think",524959339745140736,0,2863535713.0,7905512,0,0,1,1,12486,0,380,90,0,4,0,0,0.26666666666666666
1,524958128392376320,5.2495933974514074e+17,ottawashooting,@TechHelp maybe,524959896765079553,0,7905512.0,2863535713,0,0,0,1,28,0,64,357,0,0,0,0,0.0
1,524958128392376320,5.249581283923763e+17,ottawashooting,@WSJ @HeyTammyBruce I hope this isn't just a prelude to a bigger attack.,524961934064754688,0,3108351.0,2407248410,0,1,1,2,5449,0,102,51,1,2,0,1,0.0
1,524958128392376320,5.249581283923763e+17,ottawashooting,@WSJ Happy the soldier is not injured seriously. Hope he recovers quickly. You're brave Canada. You can pull through #ottawashooting .,524964808899428353,0,3108351.0,197777712,1,0,0,1,662,0,16,10,4,6,0,1,0.4
1,524958128392376320,5.249581283923763e+17,ottawashooting,@WSJ Militant Muslims on the Rampage!!!,524972221484523520,0,3108351.0,2255785158,0,0,0,1,48554,0,580,330,0,3,0,0,0.0
1,524958128392376320,5.249590280617984e+17,ottawashooting,@studentworks211 @WSJ That's Right!,524972391139930112,0,2513043992.0,2255785158,0,0,0,2,48554,0,580,330,0,5,0,0,0.3571428571428571
1,524958128392376320,5.249590704075039e+17,ottawashooting,@45_nabeel @WSJ @macdonaldajm Correction:  Armed Muslim Terrorists on the loose!,524972546689892352,0,2863535713.0,2255785158,0,0,0,3,48554,0,580,330,0,5,0,0,-0.09615384615384616
1,524958128392376320,5.249619340647547e+17,ottawashooting,@FreedomBruce @WSJ @HeyTammyBruce I wouldn't put anything past a Muslim!,524972702931906560,0,2407248410.0,2255785158,0,0,0,3,48554,0,580,330,0,2,0,0,-0.3125
1,524958128392376320,5.2497254668989235e+17,ottawashooting,@Nan_Imburgia @WSJ @macdonaldajm terrorists all over the world no need for correction,524981958753787904,0,2255785158.0,2863535713,0,0,0,3,28,0,64,357,0,1,0,0,0.0
1,524958128392376320,5.249581283923763e+17,ottawashooting,"@WSJ when Canadians of all people start shooting, well, ""c'est la fin du monde, non?""",525016147448836096,0,3108351.0,526416183,0,0,0,1,58,0,4,16,0,7,0,0,0.0
1,524958227768020992,,ottawashooting,BREAKING: Two new patients coming to Ottawa hospital civic campus. One with gunshot wounds. Just confirmed #ottnews,524958227768020992,1,,39816275,1,220,22,0,10222,0,2599,881,2,4,0,0,0.2681818181818182
1,524958227768020992,5.24958227768021e+17,ottawashooting,@stefankeyesCTV stay safe Stefan..,524958453295353856,0,39816275.0,130845934,0,0,0,1,10172,0,1016,1184,2,2,0,0,0.5
1,524958227768020992,5.24958227768021e+17,ottawashooting,@stefankeyesCTV Stay safe Stefan,524958690424930304,0,39816275.0,2748163925,0,0,0,1,1739,0,121,303,0,0,0,0,0.5
1,524958227768020992,5.24958227768021e+17,ottawashooting,RT“@stefankeyesCTV: BREAKING: Two new patients coming to Ottawa hospital civic campus. One with gunshot wounds. Just confirmed #ottnews”,524960447574081536,0,39816275.0,1042591028,1,0,0,1,3240,0,133,241,2,5,0,0,0.2681818181818182
1,524958227768020992,5.24958227768021e+17,ottawashooting,“@stefankeyesCTV: BREAKING: Two new patients coming to Ottawa hospital civic campus. One with gunshot wounds. Just confirmed #ottnews”,524961802279731200,0,39816275.0,820061323,1,0,0,1,1059,0,96,313,2,5,0,0,0.2681818181818182
1,524958227768020992,5.24958227768021e+17,ottawashooting,RT @stefankeyesCTV Two new patients coming to Ottawa hospital civic campus. One with gunshot wounds. Just confirmed #ottawashootings,524962858522931201,0,39816275.0,16927010,1,0,0,1,92461,0,5696,2340,2,3,0,0,0.2681818181818182
1,524958227768020992,5.24958227768021e+17,ottawashooting,@stefankeyesCTV @Donna_West Prayers for Canada.,524995126993887232,0,39816275.0,24981827,0,0,1,2,77969,0,1709,2000,1,2,0,0,0.0
1,524958599433691136,,ottawashooting,Police confirm 'several' shootings in Ottawa; PM safe; downtown buildings in lockdown http://t.co/WX22NpkCFs http://t.co/FlvvBW7Cu2,524958599433691136,1,,8736882,0,364,62,0,249101,1,535897,409,2,18,0,0,0.25
1,524958599433691136,5.2495859943369114e+17,ottawashooting,@globeandmail please stop posting pictures of the army deployement...,524958940229275648,0,8736882.0,171025236,0,0,1,1,188,0,49,381,3,3,0,0,0.0
1,524958599433691136,5.2495859943369114e+17,ottawashooting,"@globeandmail @USATODAY A few more guys, sharpshooters on the roof and a tank and it's Ferguson!",524961802036072448,0,8736882.0,2241058057,0,0,0,2,1233,0,60,177,0,3,0,0,0.2125
1,524958599433691136,5.2495859943369114e+17,ottawashooting,@globeandmail insane to do this in Canada. There will be consequences. We take peace keeping very serious. They have disrupted our peace.,524962988533768192,0,8736882.0,50014086,0,0,1,1,49019,0,1490,1997,4,4,0,0,-0.7166666666666667
1,524958599433691136,5.249629885337682e+17,ottawashooting,@globeandmail anything to do with Middle East issues? Ban all flights to &amp; from the region? Canadians don't do this kind of insanity.,524964756411924481,0,50014086.0,50014086,0,0,0,1,49024,0,1490,1997,1,6,0,1,0.3
1,524958599433691136,5.2495859943369114e+17,ottawashooting,@globeandmail @USATODAY. US gun culture is moving north.,524965305186283520,0,8736882.0,1674143862,0,0,0,2,872,0,24,295,2,2,0,0,0.0
1,524958599433691136,5.2495859943369114e+17,ottawashooting,@globeandmail  @neilinozone I'm so glad the PM is safe. Hell with the 3month old.,524965554583793664,0,8736882.0,750430579,0,1,1,2,26956,0,2610,2191,2,4,0,0,0.3666666666666667
1,524958599433691136,5.249647564119245e+17,ottawashooting,@globeandmail deport anyone showing violent tendencies to Canada on behalf of the insanity taking place in the Middle East. Keep it there.,524967947996246016,0,50014086.0,50014086,0,0,0,1,49019,0,1490,1997,2,2,0,0,-0.4
1,524958599433691136,5.249647564119245e+17,ottawashooting,@globeandmail this is an act of war.  We will not tolerate terrorism in  Canada or anywhere else. We value peace.,524968970244595712,0,50014086.0,50014086,0,0,0,1,49024,0,1490,1997,3,3,0,0,0.0
1,524958599433691136,5.24967947996246e+17,ottawashooting,@globeandmail if there are web sites brainwashing people into joining aq &amp; isis or encouraging terrorism shut them down. Be proactive?,524989797929349120,0,50014086.0,50014086,0,0,0,1,49019,0,1490,1997,1,4,1,0,-0.15555555555555559
1,524958743000125440,,ottawashooting,BREAKING: #Ottawa Civic Hosp official says TWO NEW PATIENTS are enroute to hospital. 1 w/gunshot wounds. Both stable. @ctvottawa #ottnews,524958743000125440,1,,55011262,2,127,12,1,3162,0,5127,3106,3,8,0,0,0.13636363636363635
1,524958743000125440,5.2495874300012544e+17,ottawashooting,"#AttackInOttawa
@CatherineCTV: BREAKING: #Ottawa CivicHosp official: TWO NEW PATIENTS are enroute to hospital
1 w/gunshot wounds
Both stable",524960213762588672,0,55011262.0,999907196,2,0,0,1,9811,0,659,1339,0,7,0,0,0.13636363636363635
1,524958743000125440,5.2495874300012544e+17,ottawashooting,@CatherineCTV @ctvottawa That makes four in total?,524962755049439233,0,55011262.0,1370207605,0,0,0,2,1856,0,40,74,0,1,0,0,0.0
1,524959027516932096,,ottawashooting,"In response to Ottawa incidents, NORAD increased number of planes on higher alert status ready to respond if needed. http://t.co/q98AMohu7T",524959027516932096,1,,428333,0,719,251,0,35630,1,20006771,112,2,10,0,0,0.225
1,524959027516932096,5.249590275169321e+17,ottawashooting,@cnnbrk Good.,524959219968405504,0,428333.0,2723735572,0,0,0,1,20795,0,320,111,1,1,0,1,0.7
1,524959027516932096,5.249590275169321e+17,ottawashooting,"@cnnbrk All the hallmarks of  #OperationChaos #falseflag attk by those who believe""from chaos comes order"":USjrno http://t.co/a94wJvDnTL",524959258480476161,0,428333.0,67706546,2,0,0,1,35115,0,436,788,1,12,0,0,0.0
1,524959027516932096,5.249590275169321e+17,ottawashooting,@cnnbrk ISIS IS CHANGING OUR WORLD..AND WE ARE LETTING THEM..OTTAWA CANADA UNDER ATTACK....MULTIPLE SHOOTERS..UNLEASH HELL ON ISIS,524960273342275584,0,428333.0,59418279,0,0,1,1,2967,0,83,138,10,10,0,0,0.0
1,524959027516932096,5.249590275169321e+17,ottawashooting,"RT @cnnbrk:In response #Ottawa incidents, NORAD increased number of planes on higher alert status ready to respond. http://t.co/2EUTJ4EOfI",524960579287810048,0,428333.0,388058926,1,1,0,1,2817,0,2413,725,2,11,0,0,0.225
1,524959027516932096,5.249590275169321e+17,ottawashooting,@cnnbrk CANADA'S CAPITAL UNDER ATTACK..OTTAWA..MULTIPLE SHOOTERS..DOES THIS CHANGE ANYTHING AT ALL FOR YOU MR. PRESIDENT..PLEASE STOP ISIS.,524960758325444608,0,428333.0,59418279,0,0,0,1,2967,0,83,138,10,11,0,0,0.0
1,524959027516932096,5.249590275169321e+17,ottawashooting,"Really, NORAD? &lt;headdesk&gt; @cnnbrk",524961629482782720,0,428333.0,17051492,0,0,1,1,10892,0,627,821,0,6,0,0,0.2
1,524959027516932096,5.249590275169321e+17,ottawashooting,"Oh, FFS MT @cnnbrk In response to Ottawa incidents, NORAD increased number of planes on higher alert status  http://t.co/sit9CKgp9b",524963727142322176,0,428333.0,86622558,0,6,7,1,52807,0,9267,4422,1,9,0,0,0.25
1,524959027516932096,5.249637271423222e+17,ottawashooting,@tim_bousquet @cnnbrk #falseflag here we go!,524963821266665472,0,86622558.0,83937568,1,0,0,2,19041,0,1478,728,0,3,0,0,0.0
1,524959027516932096,5.249640188687237e+17,ottawashooting,@Nicest_Girl_Evr @cnnbrk wo events on LAND.,524964451209195520,0,245771568.0,86622558,0,0,0,2,52807,0,9267,4422,1,3,0,0,0.0
1,524959027516932096,5.249590275169321e+17,ottawashooting,@cnnbrk Prayers going out to all those affected by the Ottawa shooting in Canada this morning.😢😔👏,524964792230895616,0,428333.0,1287354133,0,0,0,1,30341,0,1182,891,1,1,0,0,0.0
1,524959027516932096,5.249650910963999e+17,ottawashooting,@Nicest_Girl_Evr Norad couldn't even stop 911. How they fuck are they gonna stop some crazed gunman on the ground?,524965389076541440,0,245771568.0,86622558,0,0,0,1,52807,0,9267,4422,1,8,0,0,-0.4
1,524959027516932096,5.249590275169321e+17,ottawashooting,@cnnbrk Respectfully this is not an incident..this is ISIS...POLICY NOW MUST BE CHANGED..THEY ARE HERE..MULTIPLE SHOOTERS..SHOOTING SOLDIERS,524965865393905665,0,428333.0,59418279,0,0,0,1,2967,0,83,138,11,11,0,0,0.5
1,524959027516932096,5.249590275169321e+17,ottawashooting,@cnnbrk @Karentalk please shake your head.... it was confirmed that non of the shooters were from the middle east/muslim. This wasn't ISIS.,524995696223858688,0,428333.0,263168815,0,0,0,2,858,0,228,388,6,8,0,0,0.2
1,524959027516932096,5.249956962238587e+17,ottawashooting,@HalaykoOfficial @cnnbrk They dont have to be...to be RADICALIZED..IN ISIS IDEOLOGY...are you unaware of the ISIS recruits worldwide?,525040278173126656,0,263168815.0,59418279,0,0,0,2,2967,0,83,138,8,9,0,0,0.0
